"cod_ibge","tipo","sexo","n"
211110,"70 a 74 anos","Homem",279
211110,"65 a 69 anos","Homem",306
211110,"60 a 64 anos","Homem",395
211110,"55 a 59 anos","Homem",454
211110,"50 a 54 anos","Homem",569
211110,"45 a 49 anos","Homem",663
211110,"40 a 44 anos","Homem",697
211110,"35 a 39 anos","Homem",710
211110,"30 a 34 anos","Homem",889
211110,"25 a 29 anos","Homem",989
211110,"20 a 24 anos","Homem",1115
211110,"15 a 19 anos","Homem",1252
211110,"10 a 14 anos","Homem",1273
211110,"5 a 9 anos","Homem",1097
211110,"0 a 4 anos","Homem",1089
211107,"Mais de 100 anos","Homem",4
211107,"95 a 99 anos","Homem",8
211107,"90 a 94 anos","Homem",12
211107,"85 a 89 anos","Homem",40
211107,"80 a 84 anos","Homem",65
211107,"75 a 79 anos","Homem",120
211107,"70 a 74 anos","Homem",174
211107,"65 a 69 anos","Homem",235
211107,"60 a 64 anos","Homem",283
211107,"55 a 59 anos","Homem",304
211107,"50 a 54 anos","Homem",350
211107,"45 a 49 anos","Homem",365
211107,"40 a 44 anos","Homem",393
211107,"35 a 39 anos","Homem",432
211107,"30 a 34 anos","Homem",558
211107,"25 a 29 anos","Homem",671
211107,"20 a 24 anos","Homem",700
211107,"15 a 19 anos","Homem",888
211107,"10 a 14 anos","Homem",1046
211107,"5 a 9 anos","Homem",114
211107,"0 a 4 anos","Homem",1028
211105,"Mais de 100 anos","Homem",NA
211105,"95 a 99 anos","Homem",4
211105,"90 a 94 anos","Homem",8
211105,"85 a 89 anos","Homem",21
211105,"80 a 84 anos","Homem",30
211105,"75 a 79 anos","Homem",84
211105,"70 a 74 anos","Homem",115
211105,"65 a 69 anos","Homem",156
211105,"60 a 64 anos","Homem",192
211105,"55 a 59 anos","Homem",183
211105,"50 a 54 anos","Homem",223
211105,"45 a 49 anos","Homem",275
211105,"40 a 44 anos","Homem",337
211105,"35 a 39 anos","Homem",338
211105,"30 a 34 anos","Homem",402
211105,"25 a 29 anos","Homem",500
211105,"20 a 24 anos","Homem",492
211105,"15 a 19 anos","Homem",616
211105,"10 a 14 anos","Homem",690
211105,"5 a 9 anos","Homem",571
211105,"0 a 4 anos","Homem",540
211102,"Mais de 100 anos","Homem",NA
211102,"95 a 99 anos","Homem",2
211102,"90 a 94 anos","Homem",2
211102,"85 a 89 anos","Homem",7
211102,"80 a 84 anos","Homem",26
211102,"75 a 79 anos","Homem",61
211102,"70 a 74 anos","Homem",98
211102,"65 a 69 anos","Homem",110
211102,"60 a 64 anos","Homem",156
211102,"55 a 59 anos","Homem",167
211102,"50 a 54 anos","Homem",198
211102,"45 a 49 anos","Homem",231
211102,"40 a 44 anos","Homem",308
211102,"35 a 39 anos","Homem",341
211102,"30 a 34 anos","Homem",439
211102,"25 a 29 anos","Homem",537
211102,"20 a 24 anos","Homem",573
211102,"15 a 19 anos","Homem",673
211102,"10 a 14 anos","Homem",822
211102,"5 a 9 anos","Homem",813
211102,"0 a 4 anos","Homem",775
211100,"Mais de 100 anos","Homem",4
211100,"95 a 99 anos","Homem",8
211100,"90 a 94 anos","Homem",14
211100,"85 a 89 anos","Homem",54
211100,"80 a 84 anos","Homem",82
211100,"75 a 79 anos","Homem",144
211100,"70 a 74 anos","Homem",209
211100,"65 a 69 anos","Homem",274
211100,"60 a 64 anos","Homem",293
211100,"55 a 59 anos","Homem",306
211100,"50 a 54 anos","Homem",396
211100,"45 a 49 anos","Homem",443
211100,"40 a 44 anos","Homem",492
211100,"35 a 39 anos","Homem",605
211100,"30 a 34 anos","Homem",751
211100,"25 a 29 anos","Homem",937
211100,"20 a 24 anos","Homem",989
211100,"15 a 19 anos","Homem",1005
211100,"10 a 14 anos","Homem",1124
211100,"5 a 9 anos","Homem",1037
211100,"0 a 4 anos","Homem",964
211090,"Mais de 100 anos","Homem",NA
211090,"95 a 99 anos","Homem",3
211090,"90 a 94 anos","Homem",11
211090,"85 a 89 anos","Homem",23
211090,"80 a 84 anos","Homem",52
211090,"75 a 79 anos","Homem",100
211090,"70 a 74 anos","Homem",126
211090,"65 a 69 anos","Homem",195
211090,"60 a 64 anos","Homem",212
211090,"55 a 59 anos","Homem",230
211090,"50 a 54 anos","Homem",253
211090,"45 a 49 anos","Homem",275
211090,"40 a 44 anos","Homem",328
211090,"35 a 39 anos","Homem",384
211090,"30 a 34 anos","Homem",415
211090,"25 a 29 anos","Homem",475
211090,"20 a 24 anos","Homem",525
211090,"15 a 19 anos","Homem",662
211090,"10 a 14 anos","Homem",708
211090,"5 a 9 anos","Homem",634
211090,"0 a 4 anos","Homem",541
211085,"Mais de 100 anos","Homem",NA
211085,"95 a 99 anos","Homem",4
211085,"90 a 94 anos","Homem",7
211085,"85 a 89 anos","Homem",21
211085,"80 a 84 anos","Homem",31
211085,"75 a 79 anos","Homem",68
211085,"70 a 74 anos","Homem",91
211085,"65 a 69 anos","Homem",98
211085,"60 a 64 anos","Homem",144
211085,"55 a 59 anos","Homem",200
211085,"50 a 54 anos","Homem",198
211085,"45 a 49 anos","Homem",248
211085,"40 a 44 anos","Homem",235
211085,"35 a 39 anos","Homem",329
211085,"30 a 34 anos","Homem",412
211085,"25 a 29 anos","Homem",439
211085,"20 a 24 anos","Homem",454
211085,"15 a 19 anos","Homem",547
211085,"10 a 14 anos","Homem",619
211085,"5 a 9 anos","Homem",594
211085,"0 a 4 anos","Homem",529
211080,"Mais de 100 anos","Homem",NA
211080,"95 a 99 anos","Homem",1
211080,"90 a 94 anos","Homem",1
211080,"85 a 89 anos","Homem",9
211080,"80 a 84 anos","Homem",14
211080,"75 a 79 anos","Homem",25
211080,"70 a 74 anos","Homem",50
211080,"65 a 69 anos","Homem",60
211080,"60 a 64 anos","Homem",85
211080,"55 a 59 anos","Homem",101
211080,"50 a 54 anos","Homem",104
211080,"45 a 49 anos","Homem",132
211080,"40 a 44 anos","Homem",148
211080,"35 a 39 anos","Homem",142
211080,"30 a 34 anos","Homem",161
211080,"25 a 29 anos","Homem",187
211080,"20 a 24 anos","Homem",243
211080,"15 a 19 anos","Homem",264
211080,"10 a 14 anos","Homem",285
211080,"5 a 9 anos","Homem",229
211080,"0 a 4 anos","Homem",213
211070,"Mais de 100 anos","Homem",2
211070,"95 a 99 anos","Homem",10
211070,"90 a 94 anos","Homem",28
211070,"85 a 89 anos","Homem",57
211070,"80 a 84 anos","Homem",143
211070,"75 a 79 anos","Homem",185
211070,"70 a 74 anos","Homem",291
211070,"65 a 69 anos","Homem",394
211070,"60 a 64 anos","Homem",488
211070,"55 a 59 anos","Homem",571
211070,"50 a 54 anos","Homem",600
211070,"45 a 49 anos","Homem",738
211070,"40 a 44 anos","Homem",906
211070,"35 a 39 anos","Homem",1135
211070,"30 a 34 anos","Homem",1218
211070,"25 a 29 anos","Homem",1403
211070,"20 a 24 anos","Homem",1484
211070,"15 a 19 anos","Homem",1778
211070,"10 a 14 anos","Homem",2021
211070,"5 a 9 anos","Homem",1843
211070,"0 a 4 anos","Homem",1609
211065,"Mais de 100 anos","Homem",NA
211065,"95 a 99 anos","Homem",NA
211065,"90 a 94 anos","Homem",3
211065,"85 a 89 anos","Homem",8
211065,"80 a 84 anos","Homem",16
211065,"75 a 79 anos","Homem",41
211065,"70 a 74 anos","Homem",49
211065,"65 a 69 anos","Homem",88
211065,"60 a 64 anos","Homem",96
211065,"55 a 59 anos","Homem",103
211065,"50 a 54 anos","Homem",135
211065,"45 a 49 anos","Homem",178
211065,"40 a 44 anos","Homem",221
211065,"35 a 39 anos","Homem",191
211065,"30 a 34 anos","Homem",249
211065,"25 a 29 anos","Homem",255
211065,"20 a 24 anos","Homem",329
211065,"15 a 19 anos","Homem",402
211065,"10 a 14 anos","Homem",411
211065,"5 a 9 anos","Homem",425
211065,"0 a 4 anos","Homem",366
211060,"Mais de 100 anos","Homem",1
211060,"95 a 99 anos","Homem",5
211060,"90 a 94 anos","Homem",27
211060,"85 a 89 anos","Homem",57
211060,"80 a 84 anos","Homem",113
211060,"75 a 79 anos","Homem",181
211060,"70 a 74 anos","Homem",219
211060,"65 a 69 anos","Homem",308
211060,"60 a 64 anos","Homem",312
211060,"55 a 59 anos","Homem",410
211060,"50 a 54 anos","Homem",466
211060,"45 a 49 anos","Homem",563
211060,"40 a 44 anos","Homem",679
211060,"35 a 39 anos","Homem",768
211060,"30 a 34 anos","Homem",890
211060,"25 a 29 anos","Homem",1185
211060,"20 a 24 anos","Homem",1248
211060,"15 a 19 anos","Homem",1431
211060,"10 a 14 anos","Homem",1545
211060,"5 a 9 anos","Homem",1508
211060,"0 a 4 anos","Homem",144
211050,"Mais de 100 anos","Homem",7
211050,"95 a 99 anos","Homem",6
211050,"90 a 94 anos","Homem",22
211050,"85 a 89 anos","Homem",86
211050,"80 a 84 anos","Homem",128
211050,"75 a 79 anos","Homem",236
211050,"70 a 74 anos","Homem",328
211050,"65 a 69 anos","Homem",419
211050,"60 a 64 anos","Homem",520
211050,"55 a 59 anos","Homem",720
211050,"50 a 54 anos","Homem",848
211050,"45 a 49 anos","Homem",931
211050,"40 a 44 anos","Homem",111
211050,"35 a 39 anos","Homem",1178
211050,"30 a 34 anos","Homem",1615
211050,"25 a 29 anos","Homem",1908
211050,"20 a 24 anos","Homem",2178
211050,"15 a 19 anos","Homem",2013
211050,"10 a 14 anos","Homem",2103
211050,"5 a 9 anos","Homem",1864
211050,"0 a 4 anos","Homem",1724
211040,"Mais de 100 anos","Homem",2
211040,"95 a 99 anos","Homem",4
211040,"90 a 94 anos","Homem",29
211040,"85 a 89 anos","Homem",46
211040,"80 a 84 anos","Homem",59
211040,"75 a 79 anos","Homem",93
211040,"70 a 74 anos","Homem",124
211040,"65 a 69 anos","Homem",201
211040,"60 a 64 anos","Homem",205
211040,"55 a 59 anos","Homem",290
211040,"50 a 54 anos","Homem",286
211040,"45 a 49 anos","Homem",327
211040,"40 a 44 anos","Homem",361
211040,"35 a 39 anos","Homem",463
211040,"30 a 34 anos","Homem",543
211040,"25 a 29 anos","Homem",659
211040,"20 a 24 anos","Homem",823
211040,"15 a 19 anos","Homem",1003
211040,"10 a 14 anos","Homem",1211
211040,"5 a 9 anos","Homem",117
211040,"0 a 4 anos","Homem",1141
211030,"Mais de 100 anos","Homem",1
211030,"95 a 99 anos","Homem",3
211030,"90 a 94 anos","Homem",14
211030,"85 a 89 anos","Homem",27
211030,"80 a 84 anos","Homem",55
211030,"75 a 79 anos","Homem",81
211030,"70 a 74 anos","Homem",138
211030,"65 a 69 anos","Homem",202
211030,"60 a 64 anos","Homem",217
211030,"55 a 59 anos","Homem",261
211030,"50 a 54 anos","Homem",256
211030,"45 a 49 anos","Homem",350
211030,"40 a 44 anos","Homem",372
211030,"35 a 39 anos","Homem",459
211030,"30 a 34 anos","Homem",551
211030,"25 a 29 anos","Homem",569
211030,"20 a 24 anos","Homem",650
211030,"15 a 19 anos","Homem",763
211030,"10 a 14 anos","Homem",801
211030,"5 a 9 anos","Homem",757
211030,"0 a 4 anos","Homem",663
211027,"Mais de 100 anos","Homem",NA
211027,"95 a 99 anos","Homem",1
211027,"90 a 94 anos","Homem",10
211027,"85 a 89 anos","Homem",23
211027,"80 a 84 anos","Homem",39
211027,"75 a 79 anos","Homem",51
211027,"70 a 74 anos","Homem",101
211027,"65 a 69 anos","Homem",129
211027,"60 a 64 anos","Homem",175
211027,"55 a 59 anos","Homem",168
211027,"50 a 54 anos","Homem",226
211027,"45 a 49 anos","Homem",229
211027,"40 a 44 anos","Homem",320
211027,"35 a 39 anos","Homem",350
211027,"30 a 34 anos","Homem",505
211027,"25 a 29 anos","Homem",594
211027,"20 a 24 anos","Homem",802
211027,"15 a 19 anos","Homem",886
211027,"10 a 14 anos","Homem",965
211027,"5 a 9 anos","Homem",934
211027,"0 a 4 anos","Homem",806
211023,"Mais de 100 anos","Homem",NA
211023,"95 a 99 anos","Homem",4
211023,"90 a 94 anos","Homem",13
211023,"85 a 89 anos","Homem",17
211023,"80 a 84 anos","Homem",40
211023,"75 a 79 anos","Homem",74
211023,"70 a 74 anos","Homem",112
211023,"65 a 69 anos","Homem",142
211023,"60 a 64 anos","Homem",168
211023,"55 a 59 anos","Homem",175
211023,"50 a 54 anos","Homem",212
211023,"45 a 49 anos","Homem",200
211023,"40 a 44 anos","Homem",265
211023,"35 a 39 anos","Homem",371
211023,"30 a 34 anos","Homem",394
211023,"25 a 29 anos","Homem",503
211023,"20 a 24 anos","Homem",638
211023,"15 a 19 anos","Homem",668
211023,"10 a 14 anos","Homem",781
211023,"5 a 9 anos","Homem",684
211023,"0 a 4 anos","Homem",567
211020,"Mais de 100 anos","Homem",4
211020,"95 a 99 anos","Homem",8
211020,"90 a 94 anos","Homem",24
211020,"85 a 89 anos","Homem",55
211020,"80 a 84 anos","Homem",107
211020,"75 a 79 anos","Homem",203
211020,"70 a 74 anos","Homem",282
211020,"65 a 69 anos","Homem",366
211020,"60 a 64 anos","Homem",418
211020,"55 a 59 anos","Homem",502
211020,"50 a 54 anos","Homem",547
211020,"45 a 49 anos","Homem",730
211020,"40 a 44 anos","Homem",761
211020,"35 a 39 anos","Homem",993
211020,"30 a 34 anos","Homem",12
211020,"25 a 29 anos","Homem",1467
211020,"20 a 24 anos","Homem",1763
211020,"15 a 19 anos","Homem",1855
211020,"10 a 14 anos","Homem",1809
211020,"5 a 9 anos","Homem",1691
211020,"0 a 4 anos","Homem",1541
211010,"Mais de 100 anos","Homem",NA
211010,"95 a 99 anos","Homem",10
211010,"90 a 94 anos","Homem",32
211010,"85 a 89 anos","Homem",49
211010,"80 a 84 anos","Homem",75
211010,"75 a 79 anos","Homem",181
211010,"70 a 74 anos","Homem",219
211010,"65 a 69 anos","Homem",329
211010,"60 a 64 anos","Homem",370
211010,"55 a 59 anos","Homem",450
211010,"50 a 54 anos","Homem",491
211010,"45 a 49 anos","Homem",562
211010,"40 a 44 anos","Homem",682
211010,"35 a 39 anos","Homem",808
211010,"30 a 34 anos","Homem",983
211010,"25 a 29 anos","Homem",1178
211010,"20 a 24 anos","Homem",1401
211010,"15 a 19 anos","Homem",1661
211010,"10 a 14 anos","Homem",1839
211010,"5 a 9 anos","Homem",1781
211010,"0 a 4 anos","Homem",1635
211003,"Mais de 100 anos","Homem",NA
211003,"95 a 99 anos","Homem",6
211003,"90 a 94 anos","Homem",25
211003,"85 a 89 anos","Homem",50
211003,"80 a 84 anos","Homem",79
211003,"75 a 79 anos","Homem",131
211003,"70 a 74 anos","Homem",213
211003,"65 a 69 anos","Homem",252
211003,"60 a 64 anos","Homem",317
211003,"55 a 59 anos","Homem",340
211003,"50 a 54 anos","Homem",407
211003,"45 a 49 anos","Homem",432
211003,"40 a 44 anos","Homem",555
211003,"35 a 39 anos","Homem",612
211003,"30 a 34 anos","Homem",757
211003,"25 a 29 anos","Homem",1076
211003,"20 a 24 anos","Homem",124
211003,"15 a 19 anos","Homem",1261
211003,"10 a 14 anos","Homem",1286
211003,"5 a 9 anos","Homem",1219
211003,"0 a 4 anos","Homem",1119
211000,"Mais de 100 anos","Homem",1
211000,"95 a 99 anos","Homem",8
211000,"90 a 94 anos","Homem",43
211000,"85 a 89 anos","Homem",120
211000,"80 a 84 anos","Homem",210
211000,"75 a 79 anos","Homem",415
211000,"70 a 74 anos","Homem",677
211000,"65 a 69 anos","Homem",797
211000,"60 a 64 anos","Homem",1002
211000,"55 a 59 anos","Homem",1175
211000,"50 a 54 anos","Homem",1339
211000,"45 a 49 anos","Homem",1508
211000,"40 a 44 anos","Homem",1758
211000,"35 a 39 anos","Homem",1901
211000,"30 a 34 anos","Homem",2583
211000,"25 a 29 anos","Homem",3114
211000,"20 a 24 anos","Homem",3405
211000,"15 a 19 anos","Homem",3915
211000,"10 a 14 anos","Homem",476
211000,"5 a 9 anos","Homem",4686
211000,"0 a 4 anos","Homem",4282
210990,"Mais de 100 anos","Homem",7
210990,"95 a 99 anos","Homem",18
210990,"90 a 94 anos","Homem",67
210990,"85 a 89 anos","Homem",161
210990,"80 a 84 anos","Homem",276
210990,"75 a 79 anos","Homem",456
210990,"70 a 74 anos","Homem",646
210990,"65 a 69 anos","Homem",761
210990,"60 a 64 anos","Homem",954
210990,"55 a 59 anos","Homem",1191
210990,"50 a 54 anos","Homem",1401
210990,"45 a 49 anos","Homem",1656
210990,"40 a 44 anos","Homem",194
210990,"35 a 39 anos","Homem",2239
210990,"30 a 34 anos","Homem",2986
210990,"25 a 29 anos","Homem",3332
210990,"20 a 24 anos","Homem",3478
210990,"15 a 19 anos","Homem",362
210990,"10 a 14 anos","Homem",416
210990,"5 a 9 anos","Homem",3949
210990,"0 a 4 anos","Homem",3589
210980,"Mais de 100 anos","Homem",3
210980,"95 a 99 anos","Homem",NA
210980,"90 a 94 anos","Homem",26
210980,"85 a 89 anos","Homem",70
210980,"80 a 84 anos","Homem",133
210980,"75 a 79 anos","Homem",221
210980,"70 a 74 anos","Homem",353
210980,"65 a 69 anos","Homem",438
210980,"60 a 64 anos","Homem",453
210980,"55 a 59 anos","Homem",579
210980,"50 a 54 anos","Homem",663
210980,"45 a 49 anos","Homem",766
210980,"40 a 44 anos","Homem",942
210980,"35 a 39 anos","Homem",1073
210980,"30 a 34 anos","Homem",1387
210980,"25 a 29 anos","Homem",1783
210980,"20 a 24 anos","Homem",2076
210980,"15 a 19 anos","Homem",2036
210980,"10 a 14 anos","Homem",2197
210980,"5 a 9 anos","Homem",2207
210980,"0 a 4 anos","Homem",2019
210975,"Mais de 100 anos","Homem",1
210975,"95 a 99 anos","Homem",NA
210975,"90 a 94 anos","Homem",4
210975,"85 a 89 anos","Homem",17
210975,"80 a 84 anos","Homem",21
210975,"75 a 79 anos","Homem",26
210975,"70 a 74 anos","Homem",51
210975,"65 a 69 anos","Homem",91
210975,"60 a 64 anos","Homem",103
210975,"55 a 59 anos","Homem",124
210975,"50 a 54 anos","Homem",118
210975,"45 a 49 anos","Homem",152
210975,"40 a 44 anos","Homem",182
210975,"35 a 39 anos","Homem",207
210975,"30 a 34 anos","Homem",284
210975,"25 a 29 anos","Homem",309
210975,"20 a 24 anos","Homem",339
210975,"15 a 19 anos","Homem",439
210975,"10 a 14 anos","Homem",443
210975,"5 a 9 anos","Homem",382
210975,"0 a 4 anos","Homem",377
210970,"Mais de 100 anos","Homem",1
210970,"95 a 99 anos","Homem",NA
210970,"90 a 94 anos","Homem",5
210970,"85 a 89 anos","Homem",11
210970,"80 a 84 anos","Homem",25
210970,"75 a 79 anos","Homem",42
210970,"70 a 74 anos","Homem",39
210970,"65 a 69 anos","Homem",80
210970,"60 a 64 anos","Homem",83
210970,"55 a 59 anos","Homem",103
210970,"50 a 54 anos","Homem",117
210970,"45 a 49 anos","Homem",146
210970,"40 a 44 anos","Homem",160
210970,"35 a 39 anos","Homem",146
210970,"30 a 34 anos","Homem",174
210970,"25 a 29 anos","Homem",230
210970,"20 a 24 anos","Homem",245
210970,"15 a 19 anos","Homem",342
210970,"10 a 14 anos","Homem",372
210970,"5 a 9 anos","Homem",296
210970,"0 a 4 anos","Homem",277
210960,"Mais de 100 anos","Homem",6
210960,"95 a 99 anos","Homem",14
210960,"90 a 94 anos","Homem",30
210960,"85 a 89 anos","Homem",67
210960,"80 a 84 anos","Homem",95
210960,"75 a 79 anos","Homem",227
210960,"70 a 74 anos","Homem",339
210960,"65 a 69 anos","Homem",440
210960,"60 a 64 anos","Homem",451
210960,"55 a 59 anos","Homem",620
210960,"50 a 54 anos","Homem",709
210960,"45 a 49 anos","Homem",840
210960,"40 a 44 anos","Homem",987
210960,"35 a 39 anos","Homem",1113
210960,"30 a 34 anos","Homem",1416
210960,"25 a 29 anos","Homem",1813
210960,"20 a 24 anos","Homem",2185
210960,"15 a 19 anos","Homem",2133
210960,"10 a 14 anos","Homem",2231
210960,"5 a 9 anos","Homem",2006
210960,"0 a 4 anos","Homem",1936
210955,"Mais de 100 anos","Homem",1
210955,"95 a 99 anos","Homem",2
210955,"90 a 94 anos","Homem",5
210955,"85 a 89 anos","Homem",11
210955,"80 a 84 anos","Homem",28
210955,"75 a 79 anos","Homem",44
210955,"70 a 74 anos","Homem",60
210955,"65 a 69 anos","Homem",100
210955,"60 a 64 anos","Homem",115
210955,"55 a 59 anos","Homem",135
210955,"50 a 54 anos","Homem",147
210955,"45 a 49 anos","Homem",172
210955,"40 a 44 anos","Homem",209
210955,"35 a 39 anos","Homem",223
210955,"30 a 34 anos","Homem",259
210955,"25 a 29 anos","Homem",288
210955,"20 a 24 anos","Homem",350
210955,"15 a 19 anos","Homem",416
210955,"10 a 14 anos","Homem",414
210955,"5 a 9 anos","Homem",405
210955,"0 a 4 anos","Homem",387
210950,"Mais de 100 anos","Homem",NA
210950,"95 a 99 anos","Homem",3
210950,"90 a 94 anos","Homem",19
210950,"85 a 89 anos","Homem",50
210950,"80 a 84 anos","Homem",93
210950,"75 a 79 anos","Homem",132
210950,"70 a 74 anos","Homem",207
210950,"65 a 69 anos","Homem",283
210950,"60 a 64 anos","Homem",339
210950,"55 a 59 anos","Homem",384
210950,"50 a 54 anos","Homem",377
210950,"45 a 49 anos","Homem",502
210950,"40 a 44 anos","Homem",554
210950,"35 a 39 anos","Homem",636
210950,"30 a 34 anos","Homem",754
210950,"25 a 29 anos","Homem",756
210950,"20 a 24 anos","Homem",822
210950,"15 a 19 anos","Homem",1057
210950,"10 a 14 anos","Homem",1299
210950,"5 a 9 anos","Homem",1148
210950,"0 a 4 anos","Homem",975
210945,"Mais de 100 anos","Homem",1
210945,"95 a 99 anos","Homem",5
210945,"90 a 94 anos","Homem",13
210945,"85 a 89 anos","Homem",17
210945,"80 a 84 anos","Homem",55
210945,"75 a 79 anos","Homem",103
210945,"70 a 74 anos","Homem",160
210945,"65 a 69 anos","Homem",241
210945,"60 a 64 anos","Homem",259
210945,"55 a 59 anos","Homem",348
